"id","contaminant","incident_url","date_reported","date_incident","county","latitude","longitude","volume","units","contained","created_at","updated_at"
9061,"Bentonite and water","EIR4019","2016-02-09","2016-02-09","Williams",48.15244,-102.89296,10,"barrels","No","2017-03-11 23:35:04.010015","2017-03-11 23:35:04.010015"
9063,"Diesel","EIR4020","2016-02-14","2016-02-06","Williams",48.1786,-103.65757,," ","Yes","2017-03-11 23:35:04.015582","2017-03-11 23:35:04.015582"
9060,"Diesel fuel","EIR4021","2016-02-15","2016-02-15","Williams",48.14104,-103.73644,683,"gallons","Yes","2017-03-11 23:35:04.007238","2017-03-11 23:35:04.007238"
9058,"produced water","EIR4023","2016-02-18","2016-02-18","Golden Valley",47.1636,-103.67377,20,"barrels","Yes","2017-03-11 23:35:04.000132","2017-03-11 23:35:04.000132"
9059,"MIneral Oil (<2ppm PCB per nameplate on transformer)","EIR4022","2016-02-18","2016-02-17","Stark",46.89792,-102.79563,5,"gallons","Yes","2017-03-11 23:35:04.004564","2017-03-11 23:35:04.004564"
9056,"Frac Fluids - Sand Laden Gel / Freshwater","EIR4024","2016-02-21","2016-02-20","McKenzie",47.7858,-102.67068,4,"barrels","Yes","2017-03-11 23:35:03.280866","2017-03-11 23:35:03.280866"
9054,"Diesel spill","EIR4025","2016-02-22","2016-02-22","Wells",47.76983,-99.93019,100,"gallons","Yes","2017-03-11 23:35:03.27518","2017-03-11 23:35:03.27518"
9052,"Premium Gasoline 91 Octane","EIR4027","2016-02-25","2016-02-25","McKenzie",47.80415,-103.59581,," ","No","2017-03-11 23:35:03.269378","2017-03-11 23:35:03.269378"
9055,"CoastalGuard antifreeze coolant 50/50 mix","EIR4026","2016-02-25","2016-02-21","Billings",47.10993,-103.3286,2,"gallons","Yes","2017-03-11 23:35:03.278174","2017-03-11 23:35:03.278174"
9051,"unknown","EIR4028","2016-02-29","2016-02-29","Renville",48.76392,-101.50085,," ","Yes","2017-03-11 23:35:03.2666","2017-03-11 23:35:03.2666"
9049,"Crude Oil","EIR4029","2016-03-01","2016-02-29","Mountrail",48.30294,-102.37458,20,"gallons","Yes","2017-03-11 23:35:03.261115","2017-03-11 23:35:03.261115"
9050,"Produced Water","EIR4031","2016-03-01","2016-02-29","Mountrail",48.13997,-102.76359,1,"barrels","No","2017-03-11 23:35:03.263841","2017-03-11 23:35:03.263841"
9057,"Crude oil","EIR4030","2016-03-01","2016-02-18","Mountrail",48.30294,-102.37458,1,"barrels","Yes","2017-03-11 23:35:03.283622","2017-03-11 23:35:03.283622"
9046,"Non-PCB Mineral Oil","EIR4033","2016-03-03","2016-03-03","Oliver",47.07203,-101.19596,500,"gallons","Yes","2017-03-11 23:35:03.250838","2017-03-11 23:35:03.250838"
9047,"Between 100-140 bbls of produced water","EIR4032","2016-03-03","2016-03-02","McKenzie",47.76404,-103.29379,100,"barrels","No","2017-03-11 23:35:03.254938","2017-03-11 23:35:03.254938"
9053,"EcoSure Biodegradable Hydraulic Oil","EIR4034","2016-03-04","2016-02-23","Williams",48.1097,-103.72903,5,"gallons","Yes","2017-03-11 23:35:03.272258","2017-03-11 23:35:03.272258"
9044,"Mineral oil for an Oil Circuit Recloser (breaker)","EIR4035","2016-03-07","2016-03-06","Cass",46.93388,-97.57668,," ","Yes","2017-03-11 23:35:03.235224","2017-03-11 23:35:03.235224"
9045,"Diesel Fuel","EIR4036","2016-03-09","2016-03-05","Dunn",47.44334,-102.7916,5,"gallons","Yes","2017-03-11 23:35:03.246188","2017-03-11 23:35:03.246188"
9048,"Hydraulic Fuel","EIR4037","2016-03-09","2016-03-01","Dunn",47.44334,-102.7916,0,"gallons","Yes","2017-03-11 23:35:03.25827","2017-03-11 23:35:03.25827"
9043,"Sodium Hydroxide","EIR4038","2016-03-11","2016-03-10","Stutsman",46.90659,-98.62897,100,"gallons","Yes","2017-03-11 23:35:03.184137","2017-03-11 23:35:03.184137"
11602,"USED OIL","EIR4039","2016-03-14","2016-03-14","Logan",46.50391,-99.76841,10," ","Yes","2017-03-11 23:36:35.419847","2017-03-11 23:36:35.419847"
11601,"Oil, Condsate, water mix.  E&P RCRA Exempt","EIR4040","2016-03-15","2016-03-15","McKenzie",48.00195,-103.56295,35,"barrels","Yes","2017-03-11 23:36:35.417379","2017-03-11 23:36:35.417379"
11600,"Jet A","EIR4041","2016-03-16","2016-03-15","Ward",48.32611,-101.76972,1,"gallons","Yes","2017-03-11 23:36:35.415079","2017-03-11 23:36:35.415079"
11598,"Transformer Oil","EIR4042","2016-03-17","2016-03-17","Mountrail",47.9046,-102.54,45,"gallons","Yes","2017-03-11 23:36:35.410416","2017-03-11 23:36:35.410416"
11599,"Hydraulic Fluid","EIR4043","2016-03-17","2016-03-17","McKenzie",48.05797,-103.69588,0,"gallons","Yes","2017-03-11 23:36:35.412734","2017-03-11 23:36:35.412734"
11597,"Refined Oil from Vac Truck","EIR4044","2016-03-19","2016-03-19","Williams",48.1519,-102.8916,0,"gallons","No","2017-03-11 23:36:35.408088","2017-03-11 23:36:35.408088"
11596,"Gasoline","EIR4045","2016-03-21","2016-03-21","Cass",46.98014,-96.88269,100,"barrels","No","2017-03-11 23:36:35.405637","2017-03-11 23:36:35.405637"
11595,"Hydraulic oil","EIR4046","2016-03-22","2016-03-21","McKenzie",47.85153,-103.18161,2,"gallons","Yes","2017-03-11 23:36:35.402993","2017-03-11 23:36:35.402993"
11593,"Diesel Fuel","EIR4047","2016-03-23","2016-03-23","Ward",48.23796,-101.15883,200,"gallons","Yes","2017-03-11 23:36:35.396167","2017-03-11 23:36:35.396167"
11590,"Salt Water","EIR4052","2016-03-25","2016-03-25","Dunn",47.68,-102.83,20,"barrels","Yes","2017-03-11 23:36:35.02839","2017-03-11 23:36:35.02839"
11591,"Diesel fuel","EIR4048","2016-03-25","2016-03-25","McKenzie",47.90627,-103.07315,50,"gallons","Yes","2017-03-11 23:36:35.031133","2017-03-11 23:36:35.031133"
11592,"Non-PCB Minerial Oil","EIR4050","2016-03-25","2016-03-25","Oliver",47.15126,-101.22585,30,"gallons","Yes","2017-03-11 23:36:35.033847","2017-03-11 23:36:35.033847"
11594,"EcoSure Biodegradable Hydraulic Oil","EIR4049","2016-03-25","2016-03-23","Williams",48.109,-103.71841,5,"gallons","No","2017-03-11 23:36:35.400437","2017-03-11 23:36:35.400437"
11589,"Dyed diesel fuel.","EIR4051","2016-03-26","2016-03-26","McKenzie",48.0635,-103.68265,1,"gallons","Yes","2017-03-11 23:36:35.025777","2017-03-11 23:36:35.025777"
11588,"Potato process water","EIR4053","2016-03-28","2016-03-28","Grand Forks",47.93344,-97.0797,300,"gallons","Yes","2017-03-11 23:36:35.023062","2017-03-11 23:36:35.023062"
11585,"Therminol 55","EIR4055","2016-03-30","2016-03-30","McKenzie",47.77102,-103.54611,25,"gallons","Yes","2017-03-11 23:36:35.014981","2017-03-11 23:36:35.014981"
11586,"water mixed with a friction reducer (Liberty FRP-E3-8)","EIR4056","2016-03-30","2016-03-30","Williams",48.23811,-102.96722,3,"barrels","No","2017-03-11 23:36:35.017779","2017-03-11 23:36:35.017779"
11587,"20 gallons of Diesel Fuel, and 15 gallas of Hydraulic Oil","EIR4054","2016-03-30","2016-03-29","Williams",48.15947,-103.58279,35,"gallons","Yes","2017-03-11 23:36:35.020475","2017-03-11 23:36:35.020475"
11584,"#2 Diesel Fuel","EIR4057","2016-03-31","2016-03-31","McKenzie",47.591,-103.9979,0,"gallons","Yes","2017-03-11 23:36:35.012108","2017-03-11 23:36:35.012108"
11582,"Sulfuric Acid Solution (13% sulfuric acid and 87% water)","EIR4059","2016-04-04","2016-04-04","Stutsman",46,-98,396,"pounds","Yes","2017-03-11 23:36:35.005962","2017-03-11 23:36:35.005962"
11583,"Non-PCB Mineral Oil (tested at 3.3 ppm PCB which is well below regulated levels)","EIR4058","2016-04-04","2016-04-03","Slope",46.29376,-103.95605,25,"gallons","Yes","2017-03-11 23:36:35.009282","2017-03-11 23:36:35.009282"
11580,"Produced Water","EIR4060","2016-04-06","2016-04-05","Dunn",47.42289,-102.60547,40,"barrels","No","2017-03-11 23:36:35.000256","2017-03-11 23:36:35.000256"
11581,"hydraulic fluid","EIR4061","2016-04-06","2016-04-05","McLean",47.68949,-101.93443,20,"gallons","Yes","2017-03-11 23:36:35.003188","2017-03-11 23:36:35.003188"
9092,"Salt walter","EIR4062","2016-04-11","2015-12-23","Williams",48.14343,-103.65808,40,"barrels","Yes","2017-03-11 23:35:05.017618","2017-03-11 23:35:05.017618"
9093,"Salt walter","EIR4063","2016-04-11","2015-12-23","Williams",48.14343,-103.65808,40,"barrels","Yes","2017-03-11 23:35:05.02048","2017-03-11 23:35:05.02048"
11577,"Dry fertilizer believed to be a MAP, Urea, and Potash blend","EIR4064","2016-04-13","2016-04-13","Richland",46.15295,-96.95811,16000,"pounds","No","2017-03-11 23:36:34.540009","2017-03-11 23:36:34.540009"
11578,"Transformer Non-PCB Mineral Oil","EIR4065","2016-04-13","2016-04-13","Cass",46.84986,-96.90591,50,"gallons","Yes","2017-03-11 23:36:34.993507","2017-03-11 23:36:34.993507"
11579,"Diesel #2","EIR4066","2016-04-14","2016-04-10","McKenzie",47.77918,-103.25519,," ","Yes","2017-03-11 23:36:34.997545","2017-03-11 23:36:34.997545"
11576,"Crude oil, all consumed by fire","EIR4067","2016-04-15","2016-04-14","Bottineau",48.81842,-101.21454,0,"barrels","Yes","2017-03-11 23:36:34.537547","2017-03-11 23:36:34.537547"
11574,"Crude Oil","EIR4068","2016-04-19","2016-04-19","Divide",48.77774,-103.3712,30,"gallons","Yes","2017-03-11 23:36:34.531909","2017-03-11 23:36:34.531909"
11573,"Wolverine Advanced","EIR4069","2016-04-21","2016-04-21","Burke",48.87912,-102.56402,1,"gallons","Yes","2017-03-11 23:36:34.528683","2017-03-11 23:36:34.528683"
11575,"Diesel Fuel","EIR4070","2016-04-22","2016-04-18","Burleigh",46.83079,-100.77125,50,"gallons","Yes","2017-03-11 23:36:34.534732","2017-03-11 23:36:34.534732"
11571,"Hydraulic Oil","EIR4071","2016-04-23","2016-04-23","Stark",46.87994,-102.7299,40,"gallons","Yes","2017-03-11 23:36:34.524004","2017-03-11 23:36:34.524004"
11569,"Crude Oil","EIR4073","2016-04-25","2016-04-25","Mountrail",48.30358,-102.37353,1,"gallons","Yes","2017-03-11 23:36:34.518251","2017-03-11 23:36:34.518251"
11570,"natural gas condensates","EIR4074","2016-04-25","2016-04-25","Billings",47.08099,-103.12289,1,"barrels","No","2017-03-11 23:36:34.521377","2017-03-11 23:36:34.521377"
11572,"Hyrdaulic Fluis","EIR4072","2016-04-25","2016-04-22","McKenzie",47.632,-103.0782,0,"gallons","Yes","2017-03-11 23:36:34.526406","2017-03-11 23:36:34.526406"
11568,"Gasoline","EIR4075","2016-04-26","2016-04-26","McKenzie",47.83688,-103.63892,100,"gallons","Yes","2017-03-11 23:36:34.515571","2017-03-11 23:36:34.515571"
11567,"Natural Gas/City Water","EIR4076","2016-04-27","2016-04-27","Cass",46.88395,-96.90128,," ","No","2017-03-11 23:36:34.513293","2017-03-11 23:36:34.513293"
11566,"Liquid Fertilizer (960 gallons 10-34-0, 40 gallons zinc)","EIR4077","2016-04-29","2016-04-29","Griggs",47.30835,-98.19427,1000,"gallons","No","2017-03-11 23:36:34.510894","2017-03-11 23:36:34.510894"
11565,"Crude oil","EIR4078","2016-04-30","2016-04-30","Williams",48.28468,-102.91959,8,"barrels","Yes","2017-03-11 23:36:34.508412","2017-03-11 23:36:34.508412"
11564,"Diesel fuel","EIR4079","2016-05-02","2016-04-30","Dunn",47.56259,-102.97986,2,"gallons","Yes","2017-03-11 23:36:34.505699","2017-03-11 23:36:34.505699"
11560,"Liquid Fertilizer (28-0-0, 10-34-0)","EIR4081","2016-05-03","2016-05-03","Renville",48.76419,-101.66835,500,"gallons","Yes","2017-03-11 23:36:34.040027","2017-03-11 23:36:34.040027"
11562,"Hydraulic Oil","EIR4080","2016-05-03","2016-05-02","Williams",48.10868,-103.71919,2,"gallons","Yes","2017-03-11 23:36:34.04469","2017-03-11 23:36:34.04469"
11558,"Domestic Sewage","EIR4084","2016-05-04","2016-05-04","Grand Forks",47.94,-97.07,550,"gallons","Yes","2017-03-11 23:36:34.034611","2017-03-11 23:36:34.034611"
11559,"Hydraulic Fluid","EIR4085","2016-05-04","2016-05-03","McKenzie",47.85963,-103.19085,0,"gallons","Yes","2017-03-11 23:36:34.037657","2017-03-11 23:36:34.037657"
11561,"Hydraulic fluid","EIR4083","2016-05-04","2016-05-03","Cass",46.86259,-96.85168,1,"gallons","Yes","2017-03-11 23:36:34.042367","2017-03-11 23:36:34.042367"
11563,"Diesel fuel","EIR4082","2016-05-04","2016-05-02","Dunn",47.57755,-103.01135,3,"gallons","Yes","2017-03-11 23:36:34.501125","2017-03-11 23:36:34.501125"
11556,"Hydraulic oil","EIR4087","2016-05-06","2016-05-06","Dunn",47.58575,-103.01244,4,"gallons","Yes","2017-03-11 23:36:34.029806","2017-03-11 23:36:34.029806"
11557,"Diesel Fuel","EIR4086","2016-05-06","2016-05-05","Williams",48.23075,-103.94513,0,"gallons","Yes","2017-03-11 23:36:34.032072","2017-03-11 23:36:34.032072"
11553,"Condensate","EIR4090","2016-05-07","2016-05-07","Barnes",47.1044,-98.22279,," ","Yes","2017-03-11 23:36:34.021864","2017-03-11 23:36:34.021864"
11554,"Condensate","EIR4088","2016-05-07","2016-05-07","Barnes",47.09599,-98.16679,62,"gallons","Yes","2017-03-11 23:36:34.024746","2017-03-11 23:36:34.024746"
11552,"Hydraulic Oil","EIR4089","2016-05-09","2016-05-07","Dunn",47.59975,-103.00123,2,"gallons","Yes","2017-03-11 23:36:34.019017","2017-03-11 23:36:34.019017"
11555,"Methanol","EIR4091","2016-05-09","2016-05-06","Billings",47.24082,-103.09897,0,"gallons","Yes","2017-03-11 23:36:34.027314","2017-03-11 23:36:34.027314"
11551,"Diesel fuel","EIR4092","2016-05-10","2016-05-10","Stark",46.88195,-102.29807,50,"gallons","No","2017-03-11 23:36:34.015853","2017-03-11 23:36:34.015853"
11550,"PPST 2030 Seed Coating Agent","EIR4093","2016-05-12","2016-05-12","Richland",46.23898,-96.70611,50,"gallons","Yes","2017-03-11 23:36:34.012392","2017-03-11 23:36:34.012392"
11541,"Therminol 55","EIR4094","2016-05-17","2016-05-17","Williams",48.23088,-103.94228,0,"gallons","Yes","2017-03-11 23:36:33.528953","2017-03-11 23:36:33.528953"
11542,"Satellite Hydrocap","EIR4096","2016-05-17","2016-05-17","Walsh",48.41882,-98.07381,3,"gallons","Yes","2017-03-11 23:36:33.531248","2017-03-11 23:36:33.531248"
11543,"Mineral Oil","EIR4097","2016-05-17","2016-05-16","Mercer",47.50155,-101.42975,10,"gallons","Yes","2017-03-11 23:36:33.533934","2017-03-11 23:36:33.533934"
11544,"Hydraulic Fluid","EIR4095","2016-05-17","2016-05-16","McKenzie",47.84681,-103.18542,0,"gallons","Yes","2017-03-11 23:36:33.537133","2017-03-11 23:36:33.537133"
11547,"Dypex Wireline Lubricating Oil","EIR4098","2016-05-17","2016-05-15","Mountrail",48.12444,-102.22436,10,"gallons","Yes","2017-03-11 23:36:33.544153","2017-03-11 23:36:33.544153"
11539,"Diesel Engine Motor Oil","EIR4100","2016-05-18","2016-05-18","Dunn",47.44444,-102.79028,1,"gallons","Yes","2017-03-11 23:36:33.524313","2017-03-11 23:36:33.524313"
11538,"Deisel #2","EIR4099","2016-05-19","2016-05-19","Stutsman",46.8843,-98.71652,50,"gallons","Yes","2017-03-11 23:36:33.522049","2017-03-11 23:36:33.522049"
11540,"Diesel Fuel","EIR4104","2016-05-19","2016-05-18","Dunn",47.6319,-103.0777,1,"gallons","Yes","2017-03-11 23:36:33.526624","2017-03-11 23:36:33.526624"
11545,"Hydraulic Fluid","EIR4103","2016-05-19","2016-05-16","Dunn",47.59569,-102.99797,0,"gallons","Yes","2017-03-11 23:36:33.539534","2017-03-11 23:36:33.539534"
11546,"Hydraulic Fluid","EIR4101","2016-05-19","2016-05-16","Dunn",47.5607,-102.9699,0,"gallons","Yes","2017-03-11 23:36:33.541815","2017-03-11 23:36:33.541815"
11548,"Hydraulic Fluid","EIR4102","2016-05-19","2016-05-14","Dunn",47.55349,-102.96639,0,"gallons","Yes","2017-03-11 23:36:34.003248","2017-03-11 23:36:34.003248"
11533,"Transformer Non-PCB Mineral Oil","EIR4105","2016-05-20","2016-05-20","Cass",46.83591,-96.87612,10,"gallons","Yes","2017-03-11 23:36:33.507496","2017-03-11 23:36:33.507496"
11534,"Emulate--Modified Vegetable Oil","EIR4106","2016-05-20","2016-05-20","Ramsey",48.03632,-98.4603,22,"gallons","No","2017-03-11 23:36:33.511893","2017-03-11 23:36:33.511893"
11535,"#2 Fuel Oil","EIR4107","2016-05-20","2016-05-20","Mercer",47.22034,-101.81606,," ","No","2017-03-11 23:36:33.514685","2017-03-11 23:36:33.514685"
11537,"Crude Oil","EIR4108","2016-05-20","2016-05-19","Divide",48.80512,-103.61726,2,"barrels","Yes","2017-03-11 23:36:33.519591","2017-03-11 23:36:33.519591"
11532,"Type 1 Aircraft De-Ice Fluid ""Polar Plus"", i.e. Propylene Glycol","EIR4109","2016-05-23","2016-05-23","Grand Forks",47.94648,-97.17509,230,"gallons","Yes","2017-03-11 23:36:32.923973","2017-03-11 23:36:32.923973"
11549,"Urea Fertilizer","EIR4110","2016-05-24","2016-05-14","Williams",48.34114,-103.52122,," ","Yes","2017-03-11 23:36:34.008205","2017-03-11 23:36:34.008205"
11529,"Diesel Fuel","EIR4112","2016-05-25","2016-05-25","McLean",47.45815,-101.13581,," ","No","2017-03-11 23:36:32.916784","2017-03-11 23:36:32.916784"
11530,"Premium Diesel Fuel","EIR4113","2016-05-25","2016-05-25","Renville",48.76353,-101.49751,20,"gallons","Yes","2017-03-11 23:36:32.919109","2017-03-11 23:36:32.919109"
11528,"Diesel","EIR4115","2016-05-26","2016-05-26","Dunn",47.44013,-102.78821,," ","Yes","2017-03-11 23:36:32.913886","2017-03-11 23:36:32.913886"
11531,"Diesel fuel","EIR4114","2016-05-26","2016-05-24","McKenzie",47.632,-103.078,0,"gallons","Yes","2017-03-11 23:36:32.921383","2017-03-11 23:36:32.921383"
11527,"bacillus thuringiensis, subsp. israelensis, strain AM 65-52, VectoBac 12AS (biological larvicide in aqueous suspension)","EIR4116","2016-06-03","2016-06-03","Ward",48.40944,-101.33183,15,"gallons","Yes","2017-03-11 23:36:32.911595","2017-03-11 23:36:32.911595"
11526,"hydraulic fluid","EIR4117","2016-06-05","2016-06-03","Dunn",47.54345,-102.95297,0,"gallons","Yes","2017-03-11 23:36:32.909325","2017-03-11 23:36:32.909325"
11524,"hydraulic fluid","EIR4118","2016-06-06","2016-06-04","Dunn",47.55449,-102.96717,0,"gallons","Yes","2017-03-11 23:36:32.904733","2017-03-11 23:36:32.904733"
11525,"hydraulic oil","EIR4119","2016-06-06","2016-06-04","Dunn",47.5025,-102.90444,0,"gallons","Yes","2017-03-11 23:36:32.907019","2017-03-11 23:36:32.907019"
11522,"Drilling Mud (Water and Bentonite)","EIR4120","2016-06-07","2016-06-06","Dunn",47.47502,-102.87453,30,"gallons","Yes","2017-03-11 23:36:32.900055","2017-03-11 23:36:32.900055"
11523,"Drilling Mud","EIR4121","2016-06-07","2016-06-06","Dunn",47.5983,-102.99979,150,"gallons","Yes","2017-03-11 23:36:32.902425","2017-03-11 23:36:32.902425"
11517,"Drilling Mud (Water and Bentonite)","EIR4126","2016-06-09","2016-06-09","Dunn",47.48104,-102.86555,10,"gallons","Yes","2017-03-11 23:36:32.427041","2017-03-11 23:36:32.427041"
11518,"Drilling Mud (Water and Bentonite)","EIR4127","2016-06-09","2016-06-09","Dunn",47.48104,-102.86555,10,"gallons","Yes","2017-03-11 23:36:32.887564","2017-03-11 23:36:32.887564"
11519,"13.5 Barrels of Produced Water","EIR4122","2016-06-09","2016-06-09","Williams",48.32779,-103.55594,," ","No","2017-03-11 23:36:32.892307","2017-03-11 23:36:32.892307"
11521,"Jet A Turbine Aviation Fuel (CAS # 8008-20-6)","EIR4123","2016-06-09","2016-06-07","Williams",48.17583,-103.62956,15,"gallons","Yes","2017-03-11 23:36:32.897574","2017-03-11 23:36:32.897574"
11514,"Diesel Fuel","EIR4128","2016-06-10","2016-06-10","Dunn",47.5314,-102.95114,2,"gallons","Yes","2017-03-11 23:36:32.419662","2017-03-11 23:36:32.419662"
11515,"Hydraulic Fluid","EIR4129","2016-06-10","2016-06-10","Dunn",47.5628,-102.9789,1,"gallons","Yes","2017-03-11 23:36:32.422266","2017-03-11 23:36:32.422266"
11516,"Diesel Fuel","EIR4130","2016-06-10","2016-06-10","Dunn",47.48698,-102.87398,0,"gallons","Yes","2017-03-11 23:36:32.424708","2017-03-11 23:36:32.424708"
11520,"Non-PCB transformer oil","EIR4124","2016-06-10","2016-06-09","Bottineau",48.62559,-101.3778,28,"gallons","Yes","2017-03-11 23:36:32.894979","2017-03-11 23:36:32.894979"
11512,"Slaked Lime Solids","EIR4125","2016-06-11","2016-06-11","Burleigh",46.81247,-100.8205,50000,"gallons","Yes","2017-03-11 23:36:32.41447","2017-03-11 23:36:32.41447"
11510,"Transformer oil potentially containing PCBs","EIR4132","2016-06-13","2016-06-12","Barnes",46.76411,-97.78877,25,"gallons","Yes","2017-03-11 23:36:32.409897","2017-03-11 23:36:32.409897"
11511,"Hydraulic Oil","EIR4133","2016-06-13","2016-06-11","Dunn",47.48404,-102.86564,2,"gallons","Yes","2017-03-11 23:36:32.412222","2017-03-11 23:36:32.412222"
11513,"Drilling Mud (Water and Bentonite)","EIR4131","2016-06-13","2016-06-11","Dunn",47.47504,-102.87449,50,"gallons","Yes","2017-03-11 23:36:32.41673","2017-03-11 23:36:32.41673"
11508,"Diesel fuel and engine oil","EIR4136","2016-06-14","2016-06-14","Mercer",47.24348,-101.29623,30,"gallons","Yes","2017-03-11 23:36:32.405255","2017-03-11 23:36:32.405255"
11506,"Hydraulic Fluid","EIR4135","2016-06-16","2016-06-15","Dunn",47.6221,-103.03882,1,"gallons","Yes","2017-03-11 23:36:32.400644","2017-03-11 23:36:32.400644"
11507,"Diesel Fuel","EIR4137","2016-06-16","2016-06-15","McKenzie",47.92872,-102.94292,70,"gallons","Yes","2017-03-11 23:36:32.403026","2017-03-11 23:36:32.403026"
11509,"Drilling Mud (Water and Bentonite)","EIR4134","2016-06-16","2016-06-14","Dunn",47.58937,-103.00309,50,"gallons","Yes","2017-03-11 23:36:32.40761","2017-03-11 23:36:32.40761"
11504,"Natural Gas leak","EIR4138","2016-06-17","2016-06-16","McKenzie",47.80111,-103.245,0,"gallons","Yes","2017-03-11 23:36:32.395392","2017-03-11 23:36:32.395392"
11505,"Fermented mas from corn ethanol manufacturing","EIR4139","2016-06-17","2016-06-16","Stark",46.87802,-102.3028,69051,"gallons","Yes","2017-03-11 23:36:32.398249","2017-03-11 23:36:32.398249"
11503,"Non-PCB mineral oil","EIR4140","2016-06-20","2016-06-20","Oliver",47.07203,-101.196,2,"gallons","Yes","2017-03-11 23:36:32.392486","2017-03-11 23:36:32.392486"
11502,"Mineral Oil from two transformers (one transformer had 330 ppm PCB, the other was 0 ppm)","EIR4142","2016-06-22","2016-06-21","McKenzie",47.84105,-103.64307,60,"gallons","Yes","2017-03-11 23:36:31.917913","2017-03-11 23:36:31.917913"
11501,"lube oil","EIR4141","2016-06-23","2016-06-23","McKenzie",47.77074,-103.54731,24,"gallons","Yes","2017-03-11 23:36:31.915567","2017-03-11 23:36:31.915567"
11500,"Liquid Fertilizer (28%)","EIR4143","2016-06-24","2016-06-23","Cass",46.8618,-97.26311,250,"gallons","Yes","2017-03-11 23:36:31.913015","2017-03-11 23:36:31.913015"
11497,"crude oil","EIR4145","2016-06-25","2016-06-25","Dunn",47.21291,-102.88646,6,"barrels","Yes","2017-03-11 23:36:31.905607","2017-03-11 23:36:31.905607"
11498,"Estimated 100 gallons of asphalt cement and 15 gallons of heat transfer oil","EIR4146","2016-06-25","2016-06-25","Oliver",47.17371,-101.66399,115,"gallons","Yes","2017-03-11 23:36:31.907886","2017-03-11 23:36:31.907886"
11499,"#2 Diesel Fuel","EIR4144","2016-06-25","2016-06-24","McKenzie",47.5913,-103.99635,100,"gallons","Yes","2017-03-11 23:36:31.910771","2017-03-11 23:36:31.910771"
11496,"Freshwater & hydraulic oil","EIR4147","2016-06-27","2016-06-26","McKenzie",47.80864,-103.65524,10,"gallons","Yes","2017-03-11 23:36:31.903342","2017-03-11 23:36:31.903342"
11493,"Unkown","EIR4149","2016-06-28","2016-06-28","McKenzie",47.87658,-102.844,," ","No","2017-03-11 23:36:31.896477","2017-03-11 23:36:31.896477"
11494,"Crude Oil","EIR4150","2016-06-28","2016-06-28","McKenzie",47.80461,-102.87933,," ","Yes","2017-03-11 23:36:31.898852","2017-03-11 23:36:31.898852"
11495,"Hydraulic fluid","EIR4148","2016-06-28","2016-06-27","Morton",46.97963,-101.54288,10,"gallons","Yes","2017-03-11 23:36:31.901105","2017-03-11 23:36:31.901105"
11489,"Diesel fuel","EIR4153","2016-06-29","2016-06-29","Dunn",47.63105,-103.07698,1,"gallons","Yes","2017-03-11 23:36:31.885507","2017-03-11 23:36:31.885507"
11491,"Oil/ Diesel Fuel","EIR4151","2016-06-29","2016-06-28","Stark",46.86887,-102.6956,5,"gallons","Yes","2017-03-11 23:36:31.891166","2017-03-11 23:36:31.891166"
11492,"Diesel fuel","EIR4152","2016-06-29","2016-06-28","Dunn",47.46056,-102.86547,1,"gallons","Yes","2017-03-11 23:36:31.893801","2017-03-11 23:36:31.893801"
11485,"Mineral Oil","EIR4154","2016-07-01","2016-07-01","McKenzie",47.90746,-103.65344,," ","Yes","2017-03-11 23:36:31.403503","2017-03-11 23:36:31.403503"
11484,"Lube Oil","EIR4155","2016-07-02","2016-07-01","McKenzie",47.90359,-103.0052,64,"gallons","Yes","2017-03-11 23:36:31.401139","2017-03-11 23:36:31.401139"
11481,"NH3","EIR4158","2016-07-05","2016-07-05","Ransom",46.43287,-97.68757,30,"gallons","No","2017-03-11 23:36:31.393083","2017-03-11 23:36:31.393083"
11482,"4 bbls of oil and fresh water","EIR4160","2016-07-05","2016-07-04","McKenzie",47.807,-103.219,," ","No","2017-03-11 23:36:31.395795","2017-03-11 23:36:31.395795"
11483,"Hydraulic Fluid","EIR4157","2016-07-05","2016-07-01","Dunn",47.46399,-102.86842,1,"gallons","Yes","2017-03-11 23:36:31.398167","2017-03-11 23:36:31.398167"
11490,"Hydraulic Fluid","EIR4156","2016-07-05","2016-06-28","Dunn",47.67327,-103.20939,0,"gallons","Yes","2017-03-11 23:36:31.888338","2017-03-11 23:36:31.888338"
11480,"premium gasoline","EIR4159","2016-07-06","2016-07-05","Morton",46.85731,-101.01006,," ","Yes","2017-03-11 23:36:31.390191","2017-03-11 23:36:31.390191"
11536,"heavy ended petroleum product, thick tar like substance found during excavation activities.","EIR4161","2016-07-07","2016-05-20","Stark",46.90355,-102.8292,,"cubic yards","Yes","2017-03-11 23:36:33.517157","2017-03-11 23:36:33.517157"
11488,"Hydraulic Oil","EIR4162","2016-07-08","2016-06-30","Dunn",47.74758,-102.5172,5,"gallons","Yes","2017-03-11 23:36:31.880918","2017-03-11 23:36:31.880918"
11477,"Mineral Oil (previous test of unit indicates 0 ppm PCB)","EIR4164","2016-07-12","2016-07-12","Burleigh",46.82122,-100.7754,0,"gallons","Yes","2017-03-11 23:36:31.382047","2017-03-11 23:36:31.382047"
11478,"PG-64-28 asphalt oil","EIR4163","2016-07-12","2016-07-11","Ward",48.76362,-102.06451,300,"gallons","Yes","2017-03-11 23:36:31.385057","2017-03-11 23:36:31.385057"
